AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;NM_MUNICIPIO_PROGRAMA_IES;NM_MODALIDADE_PROGRAMA;CD_PROGRAMA_IES;NM_PROGRAMA_IES;NM_PROGRAMA_IDIOMA;SG_UF_PROGRAMA;NM_GRAU_PROGRAMA;CD_CONCEITO_PROGRAMA;ANO_INICIO_PROGRAMA;AN_INICIO_CURSO;IN_REDE;SG_ENTIDADE_ENSINO_REDE;DS_SITUACAO_PROGRAMA;DT_SITUACAO_PROGRAMA;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA;DS_CLIENTELA_QUADRIENAL_2017
2016;CIÊNCIAS HUMANAS;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010046P9;PSICOLOGIA;POST GRADUATION PROGRAM IN PSYCHOLOGY OF UNIVERSIDADE FEDERAL DE SANTA MARIA - UFSM;RS;MESTRADO;3;2009;2009;NÃO;NA;EM FUNCIONAMENTO;03DEC2013:00:00:00;124030;59921;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010047P5;AGROBIOLOGIA;POSTGRADUATE IN AGROBIOLOGY;RS;MESTRADO;4;2010;2010;NÃO;NA;EM FUNCIONAMENTO;04NOV2013:00:00:00;121863;57895;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;PROFISSIONAL;42002010048P1;AGRICULTURA DE PRECISÂO;PRECISION AGRICULTURE;RS;MESTRADO PROFISSIONAL;4;2011;2011;NÃO;NA;EM FUNCIONAMENTO;08MAY2012:00:00:00;124816;60509;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;PROFISSIONAL;42002010049P8;CIÊNCIAS DA SAÚDE;HEALTH SCIENCES;RS;MESTRADO PROFISSIONAL;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;15APR2013:00:00:00;124904;60597;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;PROFISSIONAL;42002010050P6;ADMINISTRAÇÃO;PROFESSIONAL MASTERS IN PUBLIC ADMINISTRATION;RS;MESTRADO PROFISSIONAL;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;29OCT2012:00:00:00;122939;58892;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010051P2;HISTÓRIA;POST GRADUATE PROGRAM IN HISTORY;RS;MESTRADO/DOUTORADO;4;2011;2011/2015;NÃO;NA;EM FUNCIONAMENTO;05SEP2013:00:00:00;122940;58893;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;FREDERICO WESTPHALEN;ACADÊMICO;42002010052P9;AGRONOMIA - AGRICULTURA E AMBIENTE;POSTGRADUATE PROGRAM IN AGRONOMY - AGRICULTURE AND ENVIRONMENT;RS;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;10JAN2014:00:00:00;120969;57071;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010053P5;ECONOMIA E DESENVOLVIMENTO;ECONOMIC AND DEVELOPMENT;RS;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;19APR2011:00:00:00;123336;59250;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010054P1;EDUCAÇÂO FISICA;PHYSICAL EDUCATION;RS;MESTRADO;3;2012;2012;NÃO;NA;EM FUNCIONAMENTO;04DEC2013:00:00:00;120120;56261;AVALIAÇÃO
2016;ENGENHARIAS;ENGENHARIA SANITÁRIA;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010055P8;ENGENHARIA AMBIENTAL;MASTER'S DEGREE IN ENVIRONMENTAL ENGINEERING;RS;MESTRADO;4;2012;2012;NÃO;NA;EM FUNCIONAMENTO;11DEC2013:00:00:00;120746;56856;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;PROFISSIONAL;42002010056P4;TECNOLOGIAS EDUCACIONAIS EM REDE;EDUCATIONAL TECHNOLOGIES IN NETWORK;RS;MESTRADO PROFISSIONAL;4;2013;2013;NÃO;NA;EM FUNCIONAMENTO;11DEC2013:00:00:00;123304;59238;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;DIREITO;DIREITOS ESPECIAIS;NÃO SE APLICA;26;DIREITO;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010057P0;DIREITO;POSGRADUATE PROGRAM IN LAW FROM THE FEDERAL UNIVERSITY OF SANTA MARIA;RS;MESTRADO;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;26MAR2013:00:00:00;125411;61024;AVALIAÇÃO
2016;MULTIDISCIPLINAR;ENSINO;ENSINO DE CIÊNCIAS E MATEMÁTICA;NÃO SE APLICA;46;ENSINO;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010058P7;EDUCAÇÃO MATEMÁTICA E ENSINO DE FÍSICA;EDUCATION MATHEMATICS AND PHYSICS TEACHING;RS;MESTRADO;3;2013;2013;NÃO;NA;EM FUNCIONAMENTO;07OCT2013:00:00:00;122336;58347;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010059P3;GERONTOLOGIA;GERONTOLOGY;RS;MESTRADO;3;2014;2014;NÃO;NA;EM FUNCIONAMENTO;14FEB2014:00:00:00;121868;57900;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;FISIOTERAPIA E TERAPIA OCUPACIONAL;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010157P5;REABILITAÇÃO FUNCIONAL;FUNCTIONAL REHABILITATION;RS;MESTRADO;3;2015;2015;NÃO;NA;EM FUNCIONAMENTO;27MAY2015:00:00:00;121579;57647;ACOMPANHAMENTO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;ENGENHARIA/TECNOLOGIA/GESTÃO;NÃO SE APLICA;45;INTERDISCIPLINAR;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;ACADÊMICO;42002010158P1;EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;VOCATIONAL AND TECHNICAL EDUCATION;RS;MESTRADO;4;2015;2015;NÃO;NA;EM FUNCIONAMENTO;01JUN2015:00:00:00;123546;59459;ACOMPANHAMENTO
2016;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SANTA MARIA;PROFISSIONAL;42002010159P8;POLÍTICAS PÚBLICAS E GESTÃO EDUCACIONAL;PUBLIC POLICY AND MANAGEMENT EDUCATIONAL;RS;MESTRADO PROFISSIONAL;3;2015;2015;NÃO;NA;EM FUNCIONAMENTO;28MAY2015:00:00:00;125558;61142;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PALMEIRA DAS MISSÕES;ACADÊMICO;42002010160P6;AGRONEGÓCIOS;POST GRADUATE PROGRAMME IN AGRIBUSINESS;RS;MESTRADO;3;2016;2016;NÃO;NA;EM FUNCIONAMENTO;26JAN2016:00:00:00;122160;58183;ACOMPANHAMENTO
2016;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016001P8;ODONTOLOGIA;GRADUATE PROGRAM IN DENTISTRY;RS;MESTRADO/DOUTORADO;6;1976;1976/2004;NÃO;NA;EM FUNCIONAMENTO;01APR2013:00:00:00;120836;56946;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;ZOOTECNIA;NÃO SE APLICA;NÃO SE APLICA;23;ZOOTECNIA / RECURSOS PESQUEIROS;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016007P6;ZOOTECNIA;ANIMAL SCIENCE;RS;MESTRADO/DOUTORADO;4;1977;1977/1999;NÃO;NA;EM FUNCIONAMENTO;02MAR2014:00:00:00;120019;56171;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;CAPÃO DO LEÃO;ACADÊMICO;42003016008P2;VETERINÁRIA;POSTGRADUATE PROGRAM IN VETERINARY;RS;MESTRADO/DOUTORADO;5;1977;1977/2006;NÃO;NA;EM FUNCIONAMENTO;27SEP2013:00:00:00;121137;57225;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;TECNOLOGIA DE ALIMENTOS;NÃO SE APLICA;25;CIÊNCIA DE ALIMENTOS;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;CAPÃO DO LEÃO;ACADÊMICO;42003016009P9;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;GRADUATE PROGRAM IN FOOD SCIENCE AND TECHNOLOGY;RS;MESTRADO/DOUTORADO;5;1985;1985/2000;NÃO;NA;EM FUNCIONAMENTO;02FEB2014:00:00:00;123322;59267;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;CAPÃO DO LEÃO;ACADÊMICO;42003016010P7;AGRONOMIA;GRADUATE PROGRAM IN AGRONOMY;RS;MESTRADO/DOUTORADO;5;1985;1985/1991;NÃO;NA;EM FUNCIONAMENTO;01JUN2010:00:00:00;119781;55990;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;SAÚDE COLETIVA;MEDICINA PREVENTIVA;NÃO SE APLICA;22;SAÚDE COLETIVA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016011P3;EPIDEMIOLOGIA;POST-GRADUATE PROGRAM IN EPIDEMIOLOGY, FEDERAL UNIVERSITY OF PELOTAS, BRAZIL;RS;MESTRADO/DOUTORADO;7;1991;1991/1998;NÃO;NA;EM FUNCIONAMENTO;28MAY2013:00:00:00;119994;56166;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;CAPÃO DO LEÃO;ACADÊMICO;42003016014P2;EDUCAÇÃO;GRADUATE PROGRAM IN EDUCATION;RS;MESTRADO/DOUTORADO;5;1995;1995/2006;NÃO;NA;EM FUNCIONAMENTO;28MAY2013:00:00:00;120342;56455;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016016P5;CIÊNCIA E TECNOLOGIA DE SEMENTES;SEED SCIENCE TECHNOLOGY;RS;MESTRADO/DOUTORADO;4;1996;1996/1996;NÃO;NA;EM FUNCIONAMENTO;11OCT2012:00:00:00;120211;56347;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;CAPÃO DO LEÃO;ACADÊMICO;42003016017P1;FISIOLOGIA VEGETAL;PLANT PHYSIOLOGY;RS;MESTRADO/DOUTORADO;4;1996;1996/2004;NÃO;NA;EM FUNCIONAMENTO;26NOV2012:00:00:00;120020;56172;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;FITOSSANIDADE;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;CAPÃO DO LEÃO;ACADÊMICO;42003016018P8;FITOSSANIDADE;CROP PROTECTION GRADUATE PROGRAM;RS;MESTRADO/DOUTORADO;5;1999;1999/2000;NÃO;NA;EM FUNCIONAMENTO;03DEC2013:00:00:00;122469;58473;AVALIAÇÃO
2016;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;NÃO SE APLICA;NÃO SE APLICA;5;GEOCIÊNCIAS;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016019P4;METEOROLOGIA;GRADUATE PROGRAM IN METEOROLOGY;RS;MESTRADO;3;1995;1995;NÃO;NA;EM FUNCIONAMENTO;01NOV2013:00:00:00;121162;57242;AVALIAÇÃO
2016;MULTIDISCIPLINAR;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;CAPÃO DO LEÃO;ACADÊMICO;42003016020P2;BIOTECNOLOGIA;POST GRADUATION PROGRAM IN BIOTECHNOLOGY;RS;MESTRADO/DOUTORADO;6;2002;2003/2002;NÃO;NA;EM FUNCIONAMENTO;29MAY2013:00:00:00;121462;57528;AVALIAÇÃO
2016;CIÊNCIAS BIOLÓGICAS;PARASITOLOGIA;NÃO SE APLICA;NÃO SE APLICA;9;CIÊNCIAS BIOLÓGICAS III;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016022P5;PARASITOLOGIA;PARASITOLOGY;RS;MESTRADO/DOUTORADO;4;2004;2004/2010;NÃO;NA;EM FUNCIONAMENTO;27FEB2014:00:00:00;120011;56152;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;PROFISSIONAL;42003016023P1;CIÊNCIA E TECNOLOGIA DE SEMENTES;SEED SCIENCE TECHNOLOGY;RS;MESTRADO PROFISSIONAL;4;2000;2000;NÃO;NA;EM FUNCIONAMENTO;11OCT2012:00:00:00;120226;56366;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016024P8;SOCIOLOGIA;GRADUATE PROGRAM IN SOCIOLOGY;RS;MESTRADO;3;2006;2006;NÃO;NA;EM FUNCIONAMENTO;14JAN2014:00:00:00;119776;55985;AVALIAÇÃO
2016;CIÊNCIAS AGRÁRIAS;AGRONOMIA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;CAPÃO DO LEÃO;ACADÊMICO;42003016025P4;SISTEMAS DE PRODUÇÃO AGRÍCOLA FAMILIAR;FAMILY FARMING PRODUCTION SYSTEMS;RS;MESTRADO/DOUTORADO;5;2006;2006/2006;NÃO;NA;EM FUNCIONAMENTO;10FEB2014:00:00:00;119580;55866;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016026P0;EDUCAÇÃO FÍSICA;GRADUATE PROGRAM IN PHYSICAL EDUCATION;RS;MESTRADO/DOUTORADO;4;2007;2007/2014;NÃO;NA;EM FUNCIONAMENTO;17FEB2014:00:00:00;121420;57488;AVALIAÇÃO
2016;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016027P7;MEMÓRIA SOCIAL E PATRIMÔNIO CULTURAL;SOCIAL MEMORY AND HERITAGE;RS;MESTRADO/DOUTORADO;4;2007;2007/2013;NÃO;NA;EM FUNCIONAMENTO;06MAR2014:00:00:00;120013;56154;AVALIAÇÃO
2016;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;CAPÃO DO LEÃO;ACADÊMICO;42003016028P3;QUÍMICA;GRADUATE PROGRAM IN CHEMISTRY - UFPEL;RS;MESTRADO/DOUTORADO;4;2007;2007/2011;NÃO;NA;EM FUNCIONAMENTO;16OCT2013:00:00:00;122351;58382;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016030P8;ENFERMAGEM;POST GRADUATE PROGRAM IN NURSING;RS;MESTRADO/DOUTORADO;4;2008;2008/2012;NÃO;NA;EM FUNCIONAMENTO;29MAY2013:00:00:00;122913;58911;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016031P4;FILOSOFIA;POSTGRADUATE PHILOSOPHY;RS;MESTRADO/DOUTORADO;4;2008;2008/2015;NÃO;NA;EM FUNCIONAMENTO;24JUN2013:00:00:00;120328;56468;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016032P0;ARQUITETURA E URBANISMO;MASTER COURSE IN ARCHITECTURE AND URBAN PLANNING;RS;MESTRADO;3;2008;2008;NÃO;NA;EM FUNCIONAMENTO;12DEC2013:00:00:00;120005;56146;AVALIAÇÃO
2016;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;CAPÃO DO LEÃO;ACADÊMICO;42003016033P7;FÍSICA;PHYSICS GRADUATE PROGRAM;RS;MESTRADO/DOUTORADO;4;2008;2008/2016;NÃO;NA;EM FUNCIONAMENTO;07AUG2010:00:00:00;119961;56125;AVALIAÇÃO
2016;CIÊNCIAS SOCIAIS APLICADAS;ECONOMIA;NÃO SE APLICA;NÃO SE APLICA;28;ECONOMIA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016034P3;ORGANIZAÇÕES E MERCADOS;ORGANIZATIONS AND MARKETS;RS;MESTRADO;3;2009;2009;NÃO;NA;EM FUNCIONAMENTO;07AUG2010:00:00:00;120009;56150;AVALIAÇÃO
2016;CIÊNCIAS DA SAÚDE;NUTRIÇÃO;NÃO SE APLICA;NÃO SE APLICA;50;NUTRIÇÃO;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016035P0;NUTRIÇÃO E ALIMENTOS;NUTRITION AND FOOD;RS;MESTRADO;3;2010;2010;NÃO;NA;EM FUNCIONAMENTO;18NOV2013:00:00:00;120012;56153;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016036P6;HISTÓRIA;POST-GRADUATE PROGRAMS IN HISTORY AT THE FEDERAL UNIVERSITY OF PELOTAS;RS;MESTRADO;3;2010;2010;NÃO;NA;EM FUNCIONAMENTO;03DEC2013:00:00:00;121357;57436;AVALIAÇÃO
2016;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA;NÃO SE APLICA;NÃO SE APLICA;39;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016037P2;CIÊNCIA POLÍTICA;POLITICAL SCIENCE;RS;MESTRADO/DOUTORADO;3;2011;2011/2016;NÃO;NA;EM FUNCIONAMENTO;28JAN2013:00:00:00;120728;56838;AVALIAÇÃO
2016;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;CIÊNCIA DA COMPUTAÇÃO;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016038P9;COMPUTAÇÃO;COMPUTER SCIENCE;RS;MESTRADO/DOUTORADO;3;2011;2011/2015;NÃO;NA;EM FUNCIONAMENTO;28MAY2013:00:00:00;120156;56277;AVALIAÇÃO
2016;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LETRAS / LINGUÍSTICA;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PELOTAS;ACADÊMICO;42003016039P5;LETRAS;LANGUAGE AND LITERATURE;RS;MESTRADO;3;2011;2011;NÃO;NA;EM FUNCIONAMENTO;23DEC2013:00:00:00;121067;57155;AVALIAÇÃO
